metric_id,resample_index,control_statistic,treatment_statistic,bootstrap_absolute_lift,valid
realized_revenue_per_user_7d,412,0.0,199.0,199.0,true
realized_revenue_per_user_7d,413,0.0,199.0,199.0,true
realized_revenue_per_user_7d,414,0.0,149.0,149.0,true
realized_revenue_per_user_7d,415,0.0,149.0,149.0,true
realized_revenue_per_user_7d,416,0.0,199.0,199.0,true
realized_revenue_per_user_7d,417,0.0,249.0,249.0,true
realized_revenue_per_user_7d,418,0.0,249.0,249.0,true
realized_revenue_per_user_7d,419,0.0,149.0,149.0,true
realized_revenue_per_user_7d,420,0.0,199.0,199.0,true
realized_revenue_per_user_7d,421,0.0,249.0,249.0,true
realized_revenue_per_user_7d,422,0.0,199.0,199.0,true
realized_revenue_per_user_7d,423,0.0,149.0,149.0,true
realized_revenue_per_user_7d,424,0.0,149.0,149.0,true
realized_revenue_per_user_7d,425,0.0,249.0,249.0,true
realized_revenue_per_user_7d,426,0.0,199.0,199.0,true
realized_revenue_per_user_7d,427,0.0,249.0,249.0,true
realized_revenue_per_user_7d,428,0.0,249.0,249.0,true
realized_revenue_per_user_7d,429,0.0,149.0,149.0,true
realized_revenue_per_user_7d,430,0.0,249.0,249.0,true
realized_revenue_per_user_7d,431,0.0,199.0,199.0,true
realized_revenue_per_user_7d,432,0.0,199.0,199.0,true
realized_revenue_per_user_7d,433,0.0,199.0,199.0,true
realized_revenue_per_user_7d,434,0.0,249.0,249.0,true
realized_revenue_per_user_7d,435,0.0,199.0,199.0,true
realized_revenue_per_user_7d,436,0.0,199.0,199.0,true
realized_revenue_per_user_7d,437,0.0,199.0,199.0,true
realized_revenue_per_user_7d,438,0.0,199.0,199.0,true
realized_revenue_per_user_7d,439,0.0,249.0,249.0,true
realized_revenue_per_user_7d,440,0.0,199.0,199.0,true
realized_revenue_per_user_7d,441,0.0,249.0,249.0,true
realized_revenue_per_user_7d,442,0.0,199.0,199.0,true
realized_revenue_per_user_7d,443,0.0,199.0,199.0,true
realized_revenue_per_user_7d,444,0.0,199.0,199.0,true
realized_revenue_per_user_7d,445,0.0,149.0,149.0,true
realized_revenue_per_user_7d,446,0.0,249.0,249.0,true
realized_revenue_per_user_7d,447,0.0,249.0,249.0,true
realized_revenue_per_user_7d,448,0.0,199.0,199.0,true
realized_revenue_per_user_7d,449,0.0,249.0,249.0,true
realized_revenue_per_user_7d,450,0.0,249.0,249.0,true
realized_revenue_per_user_7d,451,0.0,199.0,199.0,true
realized_revenue_per_user_7d,452,0.0,199.0,199.0,true
realized_revenue_per_user_7d,453,0.0,199.0,199.0,true
realized_revenue_per_user_7d,454,0.0,149.0,149.0,true
realized_revenue_per_user_7d,455,0.0,199.0,199.0,true
realized_revenue_per_user_7d,456,0.0,249.0,249.0,true
realized_revenue_per_user_7d,457,0.0,199.0,199.0,true
realized_revenue_per_user_7d,458,0.0,149.0,149.0,true
realized_revenue_per_user_7d,459,0.0,149.0,149.0,true
realized_revenue_per_user_7d,460,0.0,149.0,149.0,true
realized_revenue_per_user_7d,461,0.0,199.0,199.0,true
realized_revenue_per_user_7d,462,0.0,249.0,249.0,true
realized_revenue_per_user_7d,463,0.0,199.0,199.0,true
realized_revenue_per_user_7d,464,0.0,149.0,149.0,true
realized_revenue_per_user_7d,465,0.0,199.0,199.0,true
realized_revenue_per_user_7d,466,0.0,249.0,249.0,true
realized_revenue_per_user_7d,467,0.0,149.0,149.0,true
realized_revenue_per_user_7d,468,0.0,199.0,199.0,true
realized_revenue_per_user_7d,469,0.0,249.0,249.0,true
realized_revenue_per_user_7d,470,0.0,199.0,199.0,true
realized_revenue_per_user_7d,471,0.0,199.0,199.0,true
realized_revenue_per_user_7d,472,0.0,149.0,149.0,true
realized_revenue_per_user_7d,473,0.0,199.0,199.0,true
realized_revenue_per_user_7d,474,0.0,149.0,149.0,true
realized_revenue_per_user_7d,475,0.0,199.0,199.0,true
realized_revenue_per_user_7d,476,0.0,199.0,199.0,true
realized_revenue_per_user_7d,477,0.0,199.0,199.0,true
realized_revenue_per_user_7d,478,0.0,199.0,199.0,true
realized_revenue_per_user_7d,479,0.0,199.0,199.0,true
realized_revenue_per_user_7d,480,0.0,199.0,199.0,true
realized_revenue_per_user_7d,481,0.0,199.0,199.0,true
realized_revenue_per_user_7d,482,0.0,199.0,199.0,true
realized_revenue_per_user_7d,483,0.0,249.0,249.0,true
realized_revenue_per_user_7d,484,0.0,199.0,199.0,true
realized_revenue_per_user_7d,485,0.0,199.0,199.0,true
realized_revenue_per_user_7d,486,0.0,199.0,199.0,true
realized_revenue_per_user_7d,487,0.0,249.0,249.0,true
realized_revenue_per_user_7d,488,0.0,249.0,249.0,true
realized_revenue_per_user_7d,489,0.0,249.0,249.0,true
realized_revenue_per_user_7d,490,0.0,249.0,249.0,true
realized_revenue_per_user_7d,491,0.0,149.0,149.0,true
realized_revenue_per_user_7d,492,0.0,149.0,149.0,true
realized_revenue_per_user_7d,493,0.0,249.0,249.0,true
realized_revenue_per_user_7d,494,0.0,199.0,199.0,true
realized_revenue_per_user_7d,495,0.0,199.0,199.0,true
realized_revenue_per_user_7d,496,0.0,249.0,249.0,true
realized_revenue_per_user_7d,497,0.0,249.0,249.0,true
realized_revenue_per_user_7d,498,0.0,149.0,149.0,true
realized_revenue_per_user_7d,499,0.0,149.0,149.0,true
